product_id,date,nav,daily_return_pct
INV-연금-0060,2024-12-19,1391.98,0.274
INV-연금-0060,2024-12-23,1340.24,-2.271
INV-연금-0060,2024-12-25,1332.66,-1.242
INV-연금-0060,2024-12-27,1342.78,0.756
INV-펀드-0061,2024-01-02,1032.88,-0.011
INV-펀드-0061,2024-01-04,1023.96,-0.484
INV-펀드-0061,2024-01-08,1036.79,0.656
INV-펀드-0061,2024-01-10,1038.38,-0.25
INV-펀드-0061,2024-01-12,1039.05,0.181
INV-펀드-0061,2024-01-16,1035.09,-0.434
INV-펀드-0061,2024-01-18,1031.9,-0.366
INV-펀드-0061,2024-01-22,1039.38,0.242
INV-펀드-0061,2024-01-24,1042.45,-0.394
INV-펀드-0061,2024-01-26,1047.51,0.943
INV-펀드-0061,2024-01-30,1064.96,0.231
INV-펀드-0061,2024-02-01,1052.01,-0.859
INV-펀드-0061,2024-02-05,1037.72,-0.738
INV-펀드-0061,2024-02-07,1045.57,0.146
INV-펀드-0061,2024-02-09,1048.51,-0.579
INV-펀드-0061,2024-02-13,1051.86,-0.526
INV-펀드-0061,2024-02-15,1059.18,0.395
INV-펀드-0061,2024-02-19,1063.05,0.488
INV-펀드-0061,2024-02-21,1084.23,0.658
INV-펀드-0061,2024-02-23,1080.8,0.871
INV-펀드-0061,2024-02-27,1079.62,0.107
INV-펀드-0061,2024-02-29,1075.89,-0.086
INV-펀드-0061,2024-03-04,1077.96,-0.45
INV-펀드-0061,2024-03-06,1086.11,-0.357
INV-펀드-0061,2024-03-08,1089.83,0.415
INV-펀드-0061,2024-03-12,1066.72,-1.441
INV-펀드-0061,2024-03-14,1071.26,0.099
INV-펀드-0061,2024-03-18,1081.06,1.091
INV-펀드-0061,2024-03-20,1068.34,-0.66
INV-펀드-0061,2024-03-22,1083.4,-0.399
INV-펀드-0061,2024-03-26,1075.4,-0.384
INV-펀드-0061,2024-03-28,1076.3,0.598
INV-펀드-0061,2024-04-01,1072.97,-0.484
INV-펀드-0061,2024-04-03,1067.45,-0.004
INV-펀드-0061,2024-04-05,1074.48,0.017
INV-펀드-0061,2024-04-09,1078.27,0.971
INV-펀드-0061,2024-04-11,1068.5,-0.19
INV-펀드-0061,2024-04-15,1064.71,-0.447
INV-펀드-0061,2024-04-17,1061.44,-0.444
INV-펀드-0061,2024-04-19,1053.15,-0.655
INV-펀드-0061,2024-04-23,1032.08,-0.52
INV-펀드-0061,2024-04-25,1037.44,0.318
INV-펀드-0061,2024-04-29,1038.14,-0.228
INV-펀드-0061,2024-05-01,1040.16,0.26
INV-펀드-0061,2024-05-03,1029.22,-0.204
INV-펀드-0061,2024-05-07,1044.46,1.414
INV-펀드-0061,2024-05-09,1041.26,-0.512
INV-펀드-0061,2024-05-13,1045.57,0.784
INV-펀드-0061,2024-05-15,1057.54,0.896
INV-펀드-0061,2024-05-17,1044.52,-0.75
INV-펀드-0061,2024-05-21,1048.98,0.479
INV-펀드-0061,2024-05-23,1057.17,-0.435
INV-펀드-0061,2024-05-27,1054.02,-0.146
INV-펀드-0061,2024-05-29,1044.89,-0.209
INV-펀드-0061,2024-05-31,1044.77,0.752
INV-펀드-0061,2024-06-04,1052.46,0.222
INV-펀드-0061,2024-06-06,1054.77,0.47
INV-펀드-0061,2024-06-10,1056.01,0.042
INV-펀드-0061,2024-06-12,1063.44,0.242
INV-펀드-0061,2024-06-14,1050.55,-0.908
INV-펀드-0061,2024-06-18,1048.25,0.06
INV-펀드-0061,2024-06-20,1044.35,0.226
INV-펀드-0061,2024-06-24,1042.08,-0.3
INV-펀드-0061,2024-06-26,1045.21,0.658
INV-펀드-0061,2024-06-28,1055.65,0.359
INV-펀드-0061,2024-07-02,1058.71,0.302
INV-펀드-0061,2024-07-04,1049.54,-0.374
INV-펀드-0061,2024-07-08,1050.62,-0.609
INV-펀드-0061,2024-07-10,1057.46,0.231
INV-펀드-0061,2024-07-12,1072.66,0.772
INV-펀드-0061,2024-07-16,1073.86,0.802
INV-펀드-0061,2024-07-18,1069.67,-0.541
INV-펀드-0061,2024-07-22,1071.99,0.218
INV-펀드-0061,2024-07-24,1067.61,-0.184
INV-펀드-0061,2024-07-26,1082.25,1.298
INV-펀드-0061,2024-07-30,1070.14,-0.512
INV-펀드-0061,2024-08-01,1074.19,-0.157
INV-펀드-0061,2024-08-05,1069.05,0.355
INV-펀드-0061,2024-08-07,1060.75,-0.584
INV-펀드-0061,2024-08-09,1053.31,0.397
INV-펀드-0061,2024-08-13,1065.34,1.238
INV-펀드-0061,2024-08-15,1058.5,-0.609
INV-펀드-0061,2024-08-19,1057.35,-0.09
INV-펀드-0061,2024-08-21,1061.89,0.151
INV-펀드-0061,2024-08-23,1048.4,-1.083
INV-펀드-0061,2024-08-27,1062.02,0.891
INV-펀드-0061,2024-08-29,1060.73,0.136
INV-펀드-0061,2024-09-02,1050.05,-0.332
INV-펀드-0061,2024-09-04,1052.3,0.16
INV-펀드-0061,2024-09-06,1053.14,0.15
INV-펀드-0061,2024-09-10,1057.35,-0.092
INV-펀드-0061,2024-09-12,1053.58,-0.285
INV-펀드-0061,2024-09-16,1054.2,0.24
INV-펀드-0061,2024-09-18,1059.02,0.395
INV-펀드-0061,2024-09-20,1054.44,-0.238
INV-펀드-0061,2024-09-24,1051.44,-0.334
INV-펀드-0061,2024-09-26,1046.77,-0.172
INV-펀드-0061,2024-09-30,1048.07,-0.073
INV-펀드-0061,2024-10-02,1046.76,0.307
INV-펀드-0061,2024-10-04,1057.32,0.185
INV-펀드-0061,2024-10-08,1065.78,0.463
INV-펀드-0061,2024-10-10,1063.84,0.098
INV-펀드-0061,2024-10-14,1067.57,0.434
INV-펀드-0061,2024-10-16,1092.06,0.954
INV-펀드-0061,2024-10-18,1094.68,-0.31
INV-펀드-0061,2024-10-22,1088.81,-0.287
INV-펀드-0061,2024-10-24,1093.93,1.342
INV-펀드-0061,2024-10-28,1101.08,0.504
INV-펀드-0061,2024-10-30,1100.81,0.474
INV-펀드-0061,2024-11-01,1091.44,-0.764
INV-펀드-0061,2024-11-05,1096.64,0.009
INV-펀드-0061,2024-11-07,1105.12,-0.275
INV-펀드-0061,2024-11-11,1102.7,-0.085
INV-펀드-0061,2024-11-13,1097.05,0.2
INV-펀드-0061,2024-11-15,1096.22,-0.142
INV-펀드-0061,2024-11-19,1083.23,-0.922
INV-펀드-0061,2024-11-21,1084.15,0.119
INV-펀드-0061,2024-11-25,1085.52,0.596
INV-펀드-0061,2024-11-27,1095.36,0.284
INV-펀드-0061,2024-11-29,1090.92,-0.31
INV-펀드-0061,2024-12-03,1096.83,0.612
INV-펀드-0061,2024-12-05,1085.16,-0.208
INV-펀드-0061,2024-12-09,1100.8,0.62
INV-펀드-0061,2024-12-11,1096.22,-0.361
INV-펀드-0061,2024-12-13,1102.64,0.299
INV-펀드-0061,2024-12-17,1097.08,-0.098
INV-펀드-0061,2024-12-19,1087.38,0.317
INV-펀드-0061,2024-12-23,1101.19,-0.059
INV-펀드-0061,2024-12-25,1114.15,0.711
INV-펀드-0061,2024-12-27,1129.53,-0.033
INV-펀드-0062,2024-01-02,1398.64,-0.697
INV-펀드-0062,2024-01-04,1411.68,1.758
INV-펀드-0062,2024-01-08,1426.77,-0.381
INV-펀드-0062,2024-01-10,1398.0,-1.619
INV-펀드-0062,2024-01-12,1383.14,1.032
INV-펀드-0062,2024-01-16,1495.67,6.262
INV-펀드-0062,2024-01-18,1444.83,-3.582
INV-펀드-0062,2024-01-22,1455.03,-0.012
INV-펀드-0062,2024-01-24,1426.2,-0.817
INV-펀드-0062,2024-01-26,1372.93,-1.895
INV-펀드-0062,2024-01-30,1421.62,3.266
INV-펀드-0062,2024-02-01,1443.23,0.507
INV-펀드-0062,2024-02-05,1407.1,-0.203
INV-펀드-0062,2024-02-07,1389.78,0.169
INV-펀드-0062,2024-02-09,1333.08,-2.816
INV-펀드-0062,2024-02-13,1340.65,0.031
INV-펀드-0062,2024-02-15,1290.19,-2.34
INV-펀드-0062,2024-02-19,1355.43,2.881
INV-펀드-0062,2024-02-21,1314.95,-2.871
INV-펀드-0062,2024-02-23,1312.85,3.387
INV-펀드-0062,2024-02-27,1317.01,-0.047
INV-펀드-0062,2024-02-29,1317.54,-0.178
INV-펀드-0062,2024-03-04,1427.57,1.73
INV-펀드-0062,2024-03-06,1466.92,1.266
INV-펀드-0062,2024-03-08,1450.24,0.391
INV-펀드-0062,2024-03-12,1563.2,5.406
INV-펀드-0062,2024-03-14,1557.98,-0.63
INV-펀드-0062,2024-03-18,1521.21,-1.648
INV-펀드-0062,2024-03-20,1587.66,1.378
INV-펀드-0062,2024-03-22,1503.41,-5.011
INV-펀드-0062,2024-03-26,1546.63,0.675
INV-펀드-0062,2024-03-28,1534.31,-1.867
INV-펀드-0062,2024-04-01,1602.36,4.697
INV-펀드-0062,2024-04-03,1568.51,-1.932
INV-펀드-0062,2024-04-05,1528.11,0.105
INV-펀드-0062,2024-04-09,1537.64,-0.535
INV-펀드-0062,2024-04-11,1660.83,7.014
INV-펀드-0062,2024-04-15,1610.01,-0.503
INV-펀드-0062,2024-04-17,1607.95,1.214
INV-펀드-0062,2024-04-19,1568.56,-0.859
INV-펀드-0062,2024-04-23,1610.13,1.56
INV-펀드-0062,2024-04-25,1689.71,1.371
INV-펀드-0062,2024-04-29,1582.78,-4.248
INV-펀드-0062,2024-05-01,1603.67,0.388
INV-펀드-0062,2024-05-03,1671.04,0.56
INV-펀드-0062,2024-05-07,1610.81,-2.594
INV-펀드-0062,2024-05-09,1556.55,-1.878
INV-펀드-0062,2024-05-13,1484.11,-1.23
INV-펀드-0062,2024-05-15,1547.87,2.15
INV-펀드-0062,2024-05-17,1521.75,-2.049
INV-펀드-0062,2024-05-21,1524.8,0.708
INV-펀드-0062,2024-05-23,1524.26,-0.583
INV-펀드-0062,2024-05-27,1514.98,-1.811
INV-펀드-0062,2024-05-29,1541.52,0.115
INV-펀드-0062,2024-05-31,1566.01,2.817
INV-펀드-0062,2024-06-04,1558.83,-0.423
INV-펀드-0062,2024-06-06,1612.9,1.258
INV-펀드-0062,2024-06-10,1649.35,3.559
INV-펀드-0062,2024-06-12,1557.84,-4.499
INV-펀드-0062,2024-06-14,1479.97,-5.619
INV-펀드-0062,2024-06-18,1548.82,2.532
INV-펀드-0062,2024-06-20,1512.91,-1.538
INV-펀드-0062,2024-06-24,1532.48,-1.432
INV-펀드-0062,2024-06-26,1540.46,-1.397
INV-펀드-0062,2024-06-28,1497.61,-0.261
INV-펀드-0062,2024-07-02,1568.54,-0.051
INV-펀드-0062,2024-07-04,1489.68,-2.277
INV-펀드-0062,2024-07-08,1448.13,-1.774
INV-펀드-0062,2024-07-10,1471.0,1.402
INV-펀드-0062,2024-07-12,1452.98,-0.537
INV-펀드-0062,2024-07-16,1442.0,-1.556
INV-펀드-0062,2024-07-18,1483.79,1.738
INV-펀드-0062,2024-07-22,1452.21,-2.611
INV-펀드-0062,2024-07-24,1360.9,-3.398
INV-펀드-0062,2024-07-26,1353.82,-1.659
INV-펀드-0062,2024-07-30,1380.19,1.814
INV-펀드-0062,2024-08-01,1362.77,-1.119
INV-펀드-0062,2024-08-05,1323.76,-1.633
INV-펀드-0062,2024-08-07,1264.41,-3.08
INV-펀드-0062,2024-08-09,1289.41,-1.12
INV-펀드-0062,2024-08-13,1210.21,-1.915
INV-펀드-0062,2024-08-15,1211.53,0.307
INV-펀드-0062,2024-08-19,1241.46,3.822
INV-펀드-0062,2024-08-21,1249.5,-1.216
INV-펀드-0062,2024-08-23,1301.03,5.589
INV-펀드-0062,2024-08-27,1308.5,0.365
INV-펀드-0062,2024-08-29,1354.62,4.369
INV-펀드-0062,2024-09-02,1413.3,-0.168
INV-펀드-0062,2024-09-04,1370.84,-0.767
INV-펀드-0062,2024-09-06,1313.29,-0.906
INV-펀드-0062,2024-09-10,1267.31,-0.926
INV-펀드-0062,2024-09-12,1328.81,3.734
INV-펀드-0062,2024-09-16,1339.08,1.056
INV-펀드-0062,2024-09-18,1265.12,-1.868
INV-펀드-0062,2024-09-20,1285.57,-1.658
INV-펀드-0062,2024-09-24,1283.78,-0.133
INV-펀드-0062,2024-09-26,1317.79,0.528
INV-펀드-0062,2024-09-30,1277.82,-0.31
INV-펀드-0062,2024-10-02,1262.54,-2.562
INV-펀드-0062,2024-10-04,1274.11,-0.525
INV-펀드-0062,2024-10-08,1248.4,-0.673
INV-펀드-0062,2024-10-10,1227.47,-1.25
INV-펀드-0062,2024-10-14,1240.7,1.352
INV-펀드-0062,2024-10-16,1215.4,2.27
INV-펀드-0062,2024-10-18,1213.83,0.197
INV-펀드-0062,2024-10-22,1211.43,0.355
INV-펀드-0062,2024-10-24,1193.9,-2.408
INV-펀드-0062,2024-10-28,1153.28,-1.362
INV-펀드-0062,2024-10-30,1168.77,-0.457
INV-펀드-0062,2024-11-01,1167.01,0.991
INV-펀드-0062,2024-11-05,1200.81,0.86
INV-펀드-0062,2024-11-07,1222.29,-1.828
INV-펀드-0062,2024-11-11,1223.5,0.009
INV-펀드-0062,2024-11-13,1193.38,-0.477
INV-펀드-0062,2024-11-15,1205.47,-0.924
INV-펀드-0062,2024-11-19,1264.07,0.325
INV-펀드-0062,2024-11-21,1291.78,0.894
INV-펀드-0062,2024-11-25,1251.18,-0.484
INV-펀드-0062,2024-11-27,1260.02,1.28
INV-펀드-0062,2024-11-29,1221.54,-2.575
INV-펀드-0062,2024-12-03,1231.92,2.072
INV-펀드-0062,2024-12-05,1187.86,0.291
INV-펀드-0062,2024-12-09,1171.15,-1.504
INV-펀드-0062,2024-12-11,1158.91,-1.408
INV-펀드-0062,2024-12-13,1152.77,-0.674
INV-펀드-0062,2024-12-17,1159.26,0.869
INV-펀드-0062,2024-12-19,1198.86,1.35
INV-펀드-0062,2024-12-23,1215.53,1.69
INV-펀드-0062,2024-12-25,1143.67,-1.697
INV-펀드-0062,2024-12-27,1165.34,1.729
INV-펀드-0063,2024-01-02,1352.34,0.423
INV-펀드-0063,2024-01-04,1269.62,-2.672
INV-펀드-0063,2024-01-08,1309.83,-0.709
INV-펀드-0063,2024-01-10,1302.85,1.313
INV-펀드-0063,2024-01-12,1328.74,1.505
INV-펀드-0063,2024-01-16,1348.21,0.639
INV-펀드-0063,2024-01-18,1360.19,-0.05
INV-펀드-0063,2024-01-22,1384.9,1.912
INV-펀드-0063,2024-01-24,1364.7,-0.551
INV-펀드-0063,2024-01-26,1386.66,0.096
INV-펀드-0063,2024-01-30,1352.15,-0.655
INV-펀드-0063,2024-02-01,1345.19,-1.728
INV-펀드-0063,2024-02-05,1356.07,0.45
INV-펀드-0063,2024-02-07,1356.81,-0.933
INV-펀드-0063,2024-02-09,1373.74,1.286
INV-펀드-0063,2024-02-13,1416.18,1.394
INV-펀드-0063,2024-02-15,1477.14,0.909
INV-펀드-0063,2024-02-19,1499.34,0.927
INV-펀드-0063,2024-02-21,1457.41,-0.252
INV-펀드-0063,2024-02-23,1436.84,-2.521
INV-펀드-0063,2024-02-27,1436.79,0.154
INV-펀드-0063,2024-02-29,1446.95,0.339
INV-펀드-0063,2024-03-04,1415.15,-0.792
INV-펀드-0063,2024-03-06,1432.99,-0.965
INV-펀드-0063,2024-03-08,1448.77,1.242
INV-펀드-0063,2024-03-12,1530.37,4.06
INV-펀드-0063,2024-03-14,1527.47,-0.1
INV-펀드-0063,2024-03-18,1524.75,-0.069
INV-펀드-0063,2024-03-20,1504.87,1.169
INV-펀드-0063,2024-03-22,1459.94,-0.791
INV-펀드-0063,2024-03-26,1449.77,0.766
INV-펀드-0063,2024-03-28,1462.01,-0.593
INV-펀드-0063,2024-04-01,1537.44,0.565
INV-펀드-0063,2024-04-03,1542.45,0.838
INV-펀드-0063,2024-04-05,1541.69,-0.379
INV-펀드-0063,2024-04-09,1543.63,0.99
INV-펀드-0063,2024-04-11,1535.91,-0.149
INV-펀드-0063,2024-04-15,1527.04,-0.814
INV-펀드-0063,2024-04-17,1493.63,-1.105
INV-펀드-0063,2024-04-19,1502.92,1.56
INV-펀드-0063,2024-04-23,1520.33,2.172
INV-펀드-0063,2024-04-25,1512.53,0.131
INV-펀드-0063,2024-04-29,1532.13,1.846
INV-펀드-0063,2024-05-01,1535.04,1.488
INV-펀드-0063,2024-05-03,1559.14,0.119
INV-펀드-0063,2024-05-07,1485.39,-3.171
INV-펀드-0063,2024-05-09,1474.56,1.672
INV-펀드-0063,2024-05-13,1483.03,0.552
INV-펀드-0063,2024-05-15,1519.09,1.572
INV-펀드-0063,2024-05-17,1526.74,0.393
INV-펀드-0063,2024-05-21,1568.28,0.784
INV-펀드-0063,2024-05-23,1548.79,1.619
INV-펀드-0063,2024-05-27,1596.89,2.611
INV-펀드-0063,2024-05-29,1576.21,-1.84
INV-펀드-0063,2024-05-31,1631.58,4.023
INV-펀드-0063,2024-06-04,1606.23,-0.801
INV-펀드-0063,2024-06-06,1575.68,-2.051
INV-펀드-0063,2024-06-10,1497.15,-0.286
INV-펀드-0063,2024-06-12,1524.02,2.266
INV-펀드-0063,2024-06-14,1511.4,0.766
INV-펀드-0063,2024-06-18,1568.5,1.379
INV-펀드-0063,2024-06-20,1561.36,-1.855
INV-펀드-0063,2024-06-24,1541.76,0.231
INV-펀드-0063,2024-06-26,1535.76,-0.223
INV-펀드-0063,2024-06-28,1490.09,-0.195
INV-펀드-0063,2024-07-02,1545.1,1.785
INV-펀드-0063,2024-07-04,1596.51,3.038
INV-펀드-0063,2024-07-08,1569.18,-1.569
INV-펀드-0063,2024-07-10,1537.49,-2.227
INV-펀드-0063,2024-07-12,1564.44,0.64
INV-펀드-0063,2024-07-16,1530.58,-0.681
INV-펀드-0063,2024-07-18,1486.78,0.314
INV-펀드-0063,2024-07-22,1565.45,2.165
INV-펀드-0063,2024-07-24,1548.16,-1.801
INV-펀드-0063,2024-07-26,1553.02,-0.059
INV-펀드-0063,2024-07-30,1554.06,-0.411
INV-펀드-0063,2024-08-01,1588.26,3.2
INV-펀드-0063,2024-08-05,1567.32,-0.32
INV-펀드-0063,2024-08-07,1587.06,-2.019
INV-펀드-0063,2024-08-09,1548.15,-0.885
INV-펀드-0063,2024-08-13,1490.87,-4.21
INV-펀드-0063,2024-08-15,1492.0,2.337
INV-펀드-0063,2024-08-19,1459.53,-0.723
INV-펀드-0063,2024-08-21,1415.5,-3.223
INV-펀드-0063,2024-08-23,1404.22,-0.018
INV-펀드-0063,2024-08-27,1430.01,0.902
INV-펀드-0063,2024-08-29,1409.0,0.395
INV-펀드-0063,2024-09-02,1363.29,-1.857
INV-펀드-0063,2024-09-04,1386.28,1.36
INV-펀드-0063,2024-09-06,1392.56,0.487
INV-펀드-0063,2024-09-10,1389.86,-0.491
INV-펀드-0063,2024-09-12,1402.19,1.911
INV-펀드-0063,2024-09-16,1379.18,-2.077
INV-펀드-0063,2024-09-18,1328.86,-1.038
INV-펀드-0063,2024-09-20,1336.08,-1.371
INV-펀드-0063,2024-09-24,1362.12,1.042
INV-펀드-0063,2024-09-26,1400.37,1.712
INV-펀드-0063,2024-09-30,1370.25,-2.648
INV-펀드-0063,2024-10-02,1366.48,-1.157
INV-펀드-0063,2024-10-04,1334.0,-1.174
INV-펀드-0063,2024-10-08,1370.59,-1.362
INV-펀드-0063,2024-10-10,1375.11,0.194
INV-펀드-0063,2024-10-14,1413.78,2.108
INV-펀드-0063,2024-10-16,1462.95,2.142
INV-펀드-0063,2024-10-18,1431.87,-0.649
INV-펀드-0063,2024-10-22,1404.83,-0.085
INV-펀드-0063,2024-10-24,1472.88,3.744
INV-펀드-0063,2024-10-28,1457.41,0.771
INV-펀드-0063,2024-10-30,1421.47,-0.471
INV-펀드-0063,2024-11-01,1405.88,0.345
INV-펀드-0063,2024-11-05,1433.75,-1.003
INV-펀드-0063,2024-11-07,1399.76,-1.319
INV-펀드-0063,2024-11-11,1402.58,-0.11
INV-펀드-0063,2024-11-13,1429.42,0.413
INV-펀드-0063,2024-11-15,1458.77,2.238
INV-펀드-0063,2024-11-19,1439.9,-0.53
INV-펀드-0063,2024-11-21,1454.51,-1.793
INV-펀드-0063,2024-11-25,1447.04,0.418
INV-펀드-0063,2024-11-27,1413.54,-2.885
INV-펀드-0063,2024-11-29,1402.16,-0.548
INV-펀드-0063,2024-12-03,1420.16,-2.177
INV-펀드-0063,2024-12-05,1433.28,0.185
INV-펀드-0063,2024-12-09,1425.41,-1.084
INV-펀드-0063,2024-12-11,1432.68,-1.015
INV-펀드-0063,2024-12-13,1432.09,-0.126
INV-펀드-0063,2024-12-17,1439.13,-0.699
INV-펀드-0063,2024-12-19,1436.29,-0.243
INV-펀드-0063,2024-12-23,1445.01,-0.127
INV-펀드-0063,2024-12-25,1424.13,-1.459
INV-펀드-0063,2024-12-27,1418.17,-0.252
INV-ET-0064,2024-01-02,1355.48,0.131
INV-ET-0064,2024-01-04,1356.35,0.143
INV-ET-0064,2024-01-08,1354.53,-0.279
INV-ET-0064,2024-01-10,1351.07,-0.296
INV-ET-0064,2024-01-12,1353.34,0.333
INV-ET-0064,2024-01-16,1365.19,0.626
INV-ET-0064,2024-01-18,1368.21,-0.148
INV-ET-0064,2024-01-22,1366.13,-0.147
INV-ET-0064,2024-01-24,1357.73,-0.381
INV-ET-0064,2024-01-26,1349.26,-0.172
INV-ET-0064,2024-01-30,1335.14,-0.447
INV-ET-0064,2024-02-01,1336.21,-0.036
INV-ET-0064,2024-02-05,1339.42,0.19
INV-ET-0064,2024-02-07,1338.86,0.352
INV-ET-0064,2024-02-09,1329.67,-0.544
INV-ET-0064,2024-02-13,1340.47,0.121
INV-ET-0064,2024-02-15,1347.66,0.197
INV-ET-0064,2024-02-19,1337.86,-0.413
INV-ET-0064,2024-02-21,1344.2,0.319
INV-ET-0064,2024-02-23,1341.77,0.025
INV-ET-0064,2024-02-27,1340.14,0.084
INV-ET-0064,2024-02-29,1350.31,0.223
INV-ET-0064,2024-03-04,1341.93,-0.296
INV-ET-0064,2024-03-06,1324.4,-0.537
INV-ET-0064,2024-03-08,1322.04,-0.0
INV-ET-0064,2024-03-12,1322.7,-0.289
INV-ET-0064,2024-03-14,1322.37,-0.126
INV-ET-0064,2024-03-18,1315.03,-0.384
INV-ET-0064,2024-03-20,1314.4,-0.26
INV-ET-0064,2024-03-22,1322.22,0.182
INV-ET-0064,2024-03-26,1325.4,0.103
INV-ET-0064,2024-03-28,1328.3,-0.1
INV-ET-0064,2024-04-01,1326.15,-0.16
INV-ET-0064,2024-04-03,1320.41,-0.076
INV-ET-0064,2024-04-05,1318.1,-0.179
INV-ET-0064,2024-04-09,1316.99,-0.395
INV-ET-0064,2024-04-11,1320.24,0.372
INV-ET-0064,2024-04-15,1317.42,-0.223
INV-ET-0064,2024-04-17,1314.65,-0.145
INV-ET-0064,2024-04-19,1318.53,0.002
INV-ET-0064,2024-04-23,1314.93,-0.209
INV-ET-0064,2024-04-25,1317.85,0.572
INV-ET-0064,2024-04-29,1322.57,0.213
INV-ET-0064,2024-05-01,1318.91,-0.119
INV-ET-0064,2024-05-03,1312.46,-0.517
INV-ET-0064,2024-05-07,1317.64,0.562
INV-ET-0064,2024-05-09,1328.03,0.231
INV-ET-0064,2024-05-13,1329.94,0.073
INV-ET-0064,2024-05-15,1328.1,0.079
INV-ET-0064,2024-05-17,1311.58,-0.619
INV-ET-0064,2024-05-21,1299.7,-0.717
INV-ET-0064,2024-05-23,1295.51,-0.337
INV-ET-0064,2024-05-27,1298.0,0.192
INV-ET-0064,2024-05-29,1296.24,-0.091
INV-ET-0064,2024-05-31,1299.81,0.067
INV-ET-0064,2024-06-04,1301.03,0.044
INV-ET-0064,2024-06-06,1296.13,-0.041
INV-ET-0064,2024-06-10,1303.42,0.205
INV-ET-0064,2024-06-12,1300.9,0.07
INV-ET-0064,2024-06-14,1304.34,0.262
INV-ET-0064,2024-06-18,1293.22,-0.697
INV-ET-0064,2024-06-20,1289.83,-0.159
INV-ET-0064,2024-06-24,1289.46,-0.238
INV-ET-0064,2024-06-26,1290.24,0.092
INV-ET-0064,2024-06-28,1285.25,-0.156
INV-ET-0064,2024-07-02,1291.71,0.114
INV-ET-0064,2024-07-04,1293.36,-0.126
INV-ET-0064,2024-07-08,1287.35,-0.141
INV-ET-0064,2024-07-10,1282.99,-0.022
INV-ET-0064,2024-07-12,1281.8,-0.476
INV-ET-0064,2024-07-16,1279.67,-0.078
INV-ET-0064,2024-07-18,1277.64,-0.277
INV-ET-0064,2024-07-22,1278.04,-0.134
INV-ET-0064,2024-07-24,1288.34,0.487
INV-ET-0064,2024-07-26,1285.42,-0.255
INV-ET-0064,2024-07-30,1280.66,-0.435
INV-ET-0064,2024-08-01,1282.48,0.172
INV-ET-0064,2024-08-05,1285.12,0.383
INV-ET-0064,2024-08-07,1288.35,0.17
INV-ET-0064,2024-08-09,1273.51,-0.601
INV-ET-0064,2024-08-13,1272.33,0.44
INV-ET-0064,2024-08-15,1268.25,-0.164
INV-ET-0064,2024-08-19,1264.44,-0.324
INV-ET-0064,2024-08-21,1259.0,-0.235
INV-ET-0064,2024-08-23,1257.94,0.19
INV-ET-0064,2024-08-27,1261.18,0.176
INV-ET-0064,2024-08-29,1264.55,-0.006
INV-ET-0064,2024-09-02,1258.05,-0.642
INV-ET-0064,2024-09-04,1261.41,0.286
INV-ET-0064,2024-09-06,1249.32,-0.444
INV-ET-0064,2024-09-10,1256.03,0.337
INV-ET-0064,2024-09-12,1260.83,0.332
INV-ET-0064,2024-09-16,1262.12,-0.089
INV-ET-0064,2024-09-18,1269.57,0.43
INV-ET-0064,2024-09-20,1276.28,0.035
INV-ET-0064,2024-09-24,1285.47,0.695
INV-ET-0064,2024-09-26,1282.17,-0.551
INV-ET-0064,2024-09-30,1283.94,0.389
INV-ET-0064,2024-10-02,1286.81,0.083
INV-ET-0064,2024-10-04,1283.49,0.231
INV-ET-0064,2024-10-08,1285.41,0.224
INV-ET-0064,2024-10-10,1287.6,0.341
INV-ET-0064,2024-10-14,1279.42,-0.248
INV-ET-0064,2024-10-16,1280.47,-0.265
INV-ET-0064,2024-10-18,1283.99,0.111
INV-ET-0064,2024-10-22,1283.11,0.058
INV-ET-0064,2024-10-24,1280.05,0.139
INV-ET-0064,2024-10-28,1277.97,-0.272
INV-ET-0064,2024-10-30,1277.83,0.311
INV-ET-0064,2024-11-01,1288.18,0.359
INV-ET-0064,2024-11-05,1278.89,-0.372
INV-ET-0064,2024-11-07,1273.36,-0.274
INV-ET-0064,2024-11-11,1280.31,0.258
INV-ET-0064,2024-11-13,1282.7,0.389
INV-ET-0064,2024-11-15,1288.6,0.688
INV-ET-0064,2024-11-19,1293.87,0.372
INV-ET-0064,2024-11-21,1296.76,0.079
INV-ET-0064,2024-11-25,1300.94,0.0
INV-ET-0064,2024-11-27,1296.73,-0.172
INV-ET-0064,2024-11-29,1292.2,0.204
INV-ET-0064,2024-12-03,1295.49,0.231
INV-ET-0064,2024-12-05,1292.48,-0.015
INV-ET-0064,2024-12-09,1285.17,-0.187
INV-ET-0064,2024-12-11,1288.28,0.081
INV-ET-0064,2024-12-13,1295.22,0.298
INV-ET-0064,2024-12-17,1286.95,-0.5
INV-ET-0064,2024-12-19,1289.03,0.269
INV-ET-0064,2024-12-23,1294.93,-0.013
INV-ET-0064,2024-12-25,1288.89,-0.162
INV-ET-0064,2024-12-27,1292.29,0.417
INV-ET-0065,2024-01-02,1363.67,0.034
INV-ET-0065,2024-01-04,1372.88,0.223
INV-ET-0065,2024-01-08,1373.8,0.11
INV-ET-0065,2024-01-10,1387.52,-0.278
INV-ET-0065,2024-01-12,1383.55,-0.491
INV-ET-0065,2024-01-16,1377.26,-0.218
INV-ET-0065,2024-01-18,1378.21,0.111
INV-ET-0065,2024-01-22,1360.51,-0.327
